account_id,district_id,frequency,Account_type,new_date ,Card assign 
3128,1,Monthly issuance,Savings account,2019-01-06,Silver
2978,74,Monthly issuance,Savings account,2019-01-06,Silver
3141,1,weekly issuance,Salary account,2019-01-06,Diamond
3250,1,Monthly issuance,NRI account,2019-01-06,Silver
2163,17,Monthly issuance,NRI account,2019-01-05,Silver
2239,25,Monthly issuance,Salary account,2019-01-05,Silver
1706,1,Monthly issuance,Savings account,2019-01-05,Silver
7795,64,Monthly issuance,Savings account,2019-01-05,Silver
2077,29,Monthly issuance,Savings account,2019-01-04,Silver
685,37,weekly issuance,NRI account,2019-01-04,Diamond
1331,59,Monthly issuance,NRI account,2019-01-03,Silver
2355,1,Monthly issuance,Salary account,2019-01-03,Silver
3482,70,Monthly issuance,Savings account,2019-01-03,Silver
4503,50,Monthly issuance,NRI account,2019-01-03,Silver
2322,33,Monthly issuance,Savings account,2019-01-02,Silver
3006,64,Monthly issuance,NRI account,2019-01-01,Silver
1394,32,Monthly issuance,Salary account,2018-12-27,Silver
3621,32,Monthly issuance,NRI account,2018-12-25,Silver
1835,74,Monthly issuance,Salary account,2018-12-24,Silver
10728,71,Monthly issuance,NRI account,2018-12-23,Silver
2384,40,Monthly issuance,Savings account,2018-12-23,Silver
3643,1,Monthly issuance,Salary account,2018-12-22,Silver
802,15,Monthly issuance,Salary account,2018-12-20,Silver
3567,5,Monthly issuance,Savings account,2018-12-20,Silver
68,37,issuance after a transaction,Salary account,2018-12-20,Gold
1417,75,Monthly issuance,Salary account,2018-12-20,Silver
2524,1,Monthly issuance,Savings account,2018-12-19,Silver
3903,58,Monthly issuance,NRI account,2018-12-19,Silver
8856,15,Monthly issuance,Savings account,2018-12-18,Silver
2808,1,Monthly issuance,Salary account,2018-12-18,Silver
5357,70,Monthly issuance,NRI account,2018-12-18,Silver
775,1,Monthly issuance,Savings account,2018-12-18,Silver
3279,46,weekly issuance,NRI account,2018-12-17,Diamond
1011,45,Monthly issuance,Savings account,2018-12-17,Silver
359,11,Monthly issuance,Salary account,2018-12-11,Silver
2343,68,Monthly issuance,NRI account,2018-12-09,Silver
594,54,Monthly issuance,Salary account,2018-12-09,Silver
4434,41,Monthly issuance,Savings account,2018-12-09,Silver
3489,9,Monthly issuance,NRI account,2018-12-08,Silver
3348,4,Monthly issuance,Savings account,2018-12-08,Silver
2809,73,Monthly issuance,NRI account,2018-12-08,Silver
3364,21,weekly issuance,Savings account,2018-12-08,Diamond
2546,1,Monthly issuance,NRI account,2018-12-08,Silver
1436,3,Monthly issuance,Salary account,2018-12-07,Silver
1307,56,Monthly issuance,NRI account,2018-12-05,Silver
2121,64,Monthly issuance,NRI account,2018-12-05,Silver
1919,18,Monthly issuance,Salary account,2018-12-04,Silver
8411,20,Monthly issuance,Savings account,2018-12-02,Silver
3369,8,Monthly issuance,Savings account,2018-12-01,Silver
9731,54,issuance after a transaction,Savings account,2018-12-01,Gold
1578,48,Monthly issuance,Savings account,2018-12-01,Silver
2027,19,Monthly issuance,Savings account,2018-11-28,Silver
1294,71,Monthly issuance,Salary account,2018-11-27,Silver
106,63,Monthly issuance,Salary account,2018-11-27,Silver
2707,61,Monthly issuance,Savings account,2018-11-27,Silver
2028,7,weekly issuance,Salary account,2018-11-26,Diamond
3752,1,Monthly issuance,Salary account,2018-11-25,Silver
11186,12,Monthly issuance,Savings account,2018-11-24,Silver
29,7,Monthly issuance,Savings account,2018-11-24,Silver
2044,6,Monthly issuance,Salary account,2018-11-23,Silver
449,19,Monthly issuance,Savings account,2018-11-22,Silver
2218,19,Monthly issuance,Savings account,2018-11-21,Silver
1708,22,Monthly issuance,Salary account,2018-11-21,Silver
1583,69,issuance after a transaction,NRI account,2018-11-17,Gold
1554,47,Monthly issuance,NRI account,2018-11-15,Silver
5632,5,weekly issuance,NRI account,2018-11-15,Diamond
940,37,Monthly issuance,Salary account,2018-11-15,Silver
2572,64,issuance after a transaction,Savings account,2018-11-13,Gold
2377,77,Monthly issuance,Salary account,2018-11-13,Silver
4476,24,Monthly issuance,Salary account,2018-11-10,Silver
4082,49,Monthly issuance,Savings account,2018-11-08,Silver
2541,57,Monthly issuance,Salary account,2018-11-08,Silver
3576,58,Monthly issuance,Savings account,2018-11-07,Silver
3663,67,Monthly issuance,NRI account,2018-11-06,Silver
973,54,Monthly issuance,Salary account,2018-11-05,Silver
2365,42,Monthly issuance,Savings account,2018-11-04,Silver
1168,29,Monthly issuance,Salary account,2018-11-03,Silver
960,4,issuance after a transaction,Salary account,2018-11-02,Gold
201,63,Monthly issuance,Savings account,2018-11-02,Silver
1993,68,Monthly issuance,Savings account,2018-10-30,Silver
1076,1,Monthly issuance,Salary account,2018-10-30,Silver
3419,1,Monthly issuance,NRI account,2018-10-29,Silver
2536,41,Monthly issuance,NRI account,2018-10-28,Silver
1295,15,Monthly issuance,Salary account,2018-10-28,Silver
1109,66,Monthly issuance,Salary account,2018-10-27,Silver
1441,50,Monthly issuance,Salary account,2018-10-25,Silver
1958,40,Monthly issuance,Salary account,2018-10-24,Silver
3058,44,Monthly issuance,Salary account,2018-10-23,Silver
5422,66,Monthly issuance,NRI account,2018-10-22,Silver
988,10,Monthly issuance,Savings account,2018-10-22,Silver
2949,1,Monthly issuance,Salary account,2018-10-21,Silver
3849,75,Monthly issuance,NRI account,2018-10-21,Silver
67,16,Monthly issuance,NRI account,2018-10-19,Silver
2790,1,Monthly issuance,Savings account,2018-10-18,Silver
3756,39,weekly issuance,NRI account,2018-10-17,Diamond
654,63,Monthly issuance,NRI account,2018-10-16,Silver
4283,39,Monthly issuance,Savings account,2018-10-16,Silver
2924,56,Monthly issuance,Salary account,2018-10-16,Silver
3622,53,Monthly issuance,NRI account,2018-10-15,Silver
1312,23,Monthly issuance,Savings account,2018-10-15,Silver
2742,23,Monthly issuance,Savings account,2018-10-15,Silver
8127,37,Monthly issuance,Savings account,2018-10-13,Silver
596,31,Monthly issuance,NRI account,2018-10-13,Silver
2788,54,Monthly issuance,NRI account,2018-10-12,Silver
2463,56,Monthly issuance,Savings account,2018-10-11,Silver
3860,4,Monthly issuance,NRI account,2018-10-11,Silver
2840,15,Monthly issuance,NRI account,2018-10-09,Silver
2430,3,Monthly issuance,Salary account,2018-10-09,Silver
1559,14,Monthly issuance,Salary account,2018-10-08,Silver
2195,73,Monthly issuance,Salary account,2018-10-08,Silver
1205,73,Monthly issuance,Savings account,2018-10-08,Silver
2059,37,Monthly issuance,Savings account,2018-10-08,Silver
2333,45,Monthly issuance,NRI account,2018-10-08,Silver
3074,74,weekly issuance,NRI account,2018-10-08,Diamond
3878,23,Monthly issuance,Salary account,2018-10-07,Silver
2363,47,Monthly issuance,Savings account,2018-10-07,Silver
1421,71,Monthly issuance,Savings account,2018-10-05,Silver
1934,46,Monthly issuance,NRI account,2018-10-05,Silver
3827,1,Monthly issuance,NRI account,2018-10-04,Silver
939,55,Monthly issuance,Salary account,2018-10-04,Silver
2905,74,Monthly issuance,Savings account,2018-10-03,Silver
2627,76,Monthly issuance,Savings account,2018-10-02,Silver
2025,19,Monthly issuance,Savings account,2018-10-02,Silver
3975,20,Monthly issuance,NRI account,2018-10-02,Silver
11359,61,Monthly issuance,NRI account,2018-10-01,Silver
3457,54,Monthly issuance,Salary account,2018-10-01,Silver
1333,21,Monthly issuance,Savings account,2018-09-29,Silver
1828,1,Monthly issuance,Savings account,2018-09-28,Silver
6,51,Monthly issuance,Salary account,2018-09-27,Silver
3555,32,Monthly issuance,Salary account,2018-09-26,Silver
716,47,Monthly issuance,Savings account,2018-09-25,Silver
1352,1,Monthly issuance,Savings account,2018-09-23,Silver
851,15,Monthly issuance,Salary account,2018-09-23,Silver
1989,48,Monthly issuance,Salary account,2018-09-21,Silver
577,29,Monthly issuance,NRI account,2018-09-20,Silver
2960,19,Monthly issuance,Savings account,2018-09-20,Silver
2267,54,weekly issuance,NRI account,2018-09-20,Diamond
3336,51,Monthly issuance,Salary account,2018-09-19,Silver
1653,1,Monthly issuance,NRI account,2018-09-19,Silver
318,36,Monthly issuance,Salary account,2018-09-16,Silver
1301,18,Monthly issuance,NRI account,2018-09-15,Silver
3288,54,Monthly issuance,NRI account,2018-09-15,Silver
3142,2,Monthly issuance,NRI account,2018-09-14,Silver
1878,52,weekly issuance,NRI account,2018-09-13,Diamond
3712,3,Monthly issuance,Salary account,2018-09-13,Silver
2030,51,Monthly issuance,NRI account,2018-09-13,Silver
3869,72,Monthly issuance,Salary account,2018-09-13,Silver
1908,20,Monthly issuance,Savings account,2018-09-13,Silver
3926,72,Monthly issuance,NRI account,2018-09-11,Silver
6321,1,Monthly issuance,NRI account,2018-09-10,Silver
518,74,Monthly issuance,Salary account,2018-09-09,Silver
3049,61,Monthly issuance,Salary account,2018-09-08,Silver
3730,17,Monthly issuance,Savings account,2018-09-08,Silver
1714,72,Monthly issuance,Savings account,2018-09-08,Silver
1975,19,Monthly issuance,NRI account,2018-09-07,Silver
8899,1,weekly issuance,NRI account,2018-09-05,Diamond
3478,30,Monthly issuance,Savings account,2018-09-04,Silver
7546,43,Monthly issuance,Savings account,2018-09-03,Silver
1766,28,Monthly issuance,NRI account,2018-09-03,Silver
1292,3,Monthly issuance,NRI account,2018-09-03,Silver
3797,64,Monthly issuance,Savings account,2018-09-03,Silver
2596,1,Monthly issuance,NRI account,2018-09-02,Silver
9006,40,weekly issuance,Salary account,2018-09-02,Diamond
3579,53,Monthly issuance,NRI account,2018-09-02,Silver
710,25,Monthly issuance,Savings account,2018-09-02,Silver
1105,55,Monthly issuance,Savings account,2018-09-01,Silver
3608,72,weekly issuance,Savings account,2018-08-30,Diamond
7523,63,Monthly issuance,Savings account,2018-08-29,Silver
3533,74,Monthly issuance,Savings account,2018-08-29,Silver
422,53,weekly issuance,NRI account,2018-08-29,Diamond
3226,65,Monthly issuance,NRI account,2018-08-28,Silver
3612,70,Monthly issuance,Savings account,2018-08-27,Silver
4580,9,Monthly issuance,Salary account,2018-08-27,Silver
2401,16,Monthly issuance,Savings account,2018-08-26,Silver
3425,70,Monthly issuance,Salary account,2018-08-24,Silver
1327,65,Monthly issuance,Savings account,2018-08-24,Silver
8776,64,Monthly issuance,Savings account,2018-08-24,Silver
2798,70,Monthly issuance,Savings account,2018-08-24,Silver
3625,3,Monthly issuance,Savings account,2018-08-22,Silver
1911,68,Monthly issuance,Salary account,2018-08-21,Silver
635,21,Monthly issuance,Savings account,2018-08-21,Silver
4131,5,Monthly issuance,Savings account,2018-08-19,Silver
377,70,Monthly issuance,Savings account,2018-08-19,Silver
1398,62,Monthly issuance,Savings account,2018-08-18,Silver
1246,58,Monthly issuance,Savings account,2018-08-18,Silver
1592,38,Monthly issuance,Salary account,2018-08-18,Silver
3728,10,Monthly issuance,NRI account,2018-08-18,Silver
9192,1,Monthly issuance,Savings account,2018-08-16,Silver
1360,71,Monthly issuance,Savings account,2018-08-14,Silver
2747,1,Monthly issuance,Savings account,2018-08-14,Silver
3017,75,Monthly issuance,Salary account,2018-08-12,Silver
3112,38,Monthly issuance,Savings account,2018-08-12,Silver
610,74,Monthly issuance,Salary account,2018-08-11,Silver
3536,24,Monthly issuance,Salary account,2018-08-11,Silver
1017,14,Monthly issuance,Salary account,2018-08-11,Silver
1579,57,Monthly issuance,Salary account,2018-08-09,Silver
3167,18,Monthly issuance,Savings account,2018-08-08,Silver
582,12,Monthly issuance,Salary account,2018-08-05,Silver
1848,1,Monthly issuance,Salary account,2018-08-04,Silver
3497,76,Monthly issuance,Salary account,2018-08-02,Silver
4995,20,weekly issuance,Salary account,2018-08-01,Diamond
1022,33,weekly issuance,Salary account,2018-08-01,Diamond
1797,24,Monthly issuance,Salary account,2018-08-01,Silver
2912,74,Monthly issuance,Savings account,2018-07-30,Silver
6738,62,Monthly issuance,NRI account,2018-07-28,Silver
2606,1,Monthly issuance,NRI account,2018-07-27,Silver
709,19,Monthly issuance,NRI account,2018-07-25,Silver
629,31,Monthly issuance,Salary account,2018-07-25,Silver
427,8,Monthly issuance,Savings account,2018-07-24,Silver
2470,16,Monthly issuance,Savings account,2018-07-23,Silver
9627,65,issuance after a transaction,NRI account,2018-07-22,Gold
2654,56,Monthly issuance,NRI account,2018-07-21,Silver
662,21,Monthly issuance,Savings account,2018-07-18,Silver
2615,68,Monthly issuance,Savings account,2018-07-17,Silver
3503,1,Monthly issuance,NRI account,2018-07-17,Silver
3921,18,Monthly issuance,Salary account,2018-07-17,Silver
2819,35,Monthly issuance,Salary account,2018-07-16,Silver
478,58,Monthly issuance,NRI account,2018-07-16,Silver
5574,13,weekly issuance,NRI account,2018-07-14,Diamond
741,54,Monthly issuance,Savings account,2018-07-14,Silver
90,1,Monthly issuance,NRI account,2018-07-13,Silver
901,60,Monthly issuance,NRI account,2018-07-10,Silver
7765,52,weekly issuance,Savings account,2018-07-10,Diamond
1012,65,Monthly issuance,Savings account,2018-07-09,Silver
4276,43,Monthly issuance,Savings account,2018-07-09,Silver
964,26,Monthly issuance,Savings account,2018-07-08,Silver
711,70,Monthly issuance,Savings account,2018-07-06,Silver
352,39,Monthly issuance,Salary account,2018-07-04,Silver
1291,1,Monthly issuance,NRI account,2018-07-04,Silver
161,28,Monthly issuance,NRI account,2018-07-04,Silver
200,17,Monthly issuance,Salary account,2018-07-03,Silver
2471,6,Monthly issuance,NRI account,2018-07-03,Silver
3805,9,Monthly issuance,Savings account,2018-07-02,Silver
10093,1,weekly issuance,Savings account,2018-07-01,Diamond
3275,74,Monthly issuance,Salary account,2018-06-29,Silver
8492,2,Monthly issuance,Savings account,2018-06-29,Silver
1938,1,Monthly issuance,NRI account,2018-06-25,Silver
1870,10,Monthly issuance,Savings account,2018-06-25,Silver
3030,65,Monthly issuance,NRI account,2018-06-22,Silver
154,46,Monthly issuance,Salary account,2018-06-21,Silver
3160,22,Monthly issuance,Salary account,2018-06-19,Silver
1856,26,Monthly issuance,Savings account,2018-06-19,Silver
4328,72,Monthly issuance,Savings account,2018-06-17,Silver
5628,61,Monthly issuance,Salary account,2018-06-17,Silver
2868,1,Monthly issuance,NRI account,2018-06-15,Silver
3479,22,Monthly issuance,Savings account,2018-06-14,Silver
1047,46,Monthly issuance,NRI account,2018-06-13,Silver
43,36,Monthly issuance,NRI account,2018-06-12,Silver
6511,72,Monthly issuance,Salary account,2018-06-10,Silver
2569,2,Monthly issuance,Salary account,2018-06-10,Silver
941,8,Monthly issuance,Salary account,2018-06-08,Silver
2155,58,Monthly issuance,NRI account,2018-06-08,Silver
4519,8,Monthly issuance,Salary account,2018-06-08,Silver
3539,42,Monthly issuance,NRI account,2018-06-08,Silver
2260,1,Monthly issuance,NRI account,2018-06-07,Silver
538,70,Monthly issuance,NRI account,2018-06-07,Silver
548,16,Monthly issuance,Savings account,2018-06-07,Silver
2922,16,Monthly issuance,NRI account,2018-06-06,Silver
693,2,Monthly issuance,NRI account,2018-06-06,Silver
3650,8,Monthly issuance,NRI account,2018-06-05,Silver
10942,44,weekly issuance,NRI account,2018-06-05,Diamond
8316,70,Monthly issuance,Savings account,2018-06-04,Silver
1634,77,Monthly issuance,Salary account,2018-06-04,Silver
4825,15,Monthly issuance,Salary account,2018-06-04,Silver
3289,1,Monthly issuance,Savings account,2018-06-02,Silver
2638,5,Monthly issuance,NRI account,2018-06-02,Silver
6924,74,Monthly issuance,NRI account,2018-06-01,Silver
3484,22,Monthly issuance,Salary account,2018-06-01,Silver
700,20,Monthly issuance,Salary account,2018-06-01,Silver
985,32,Monthly issuance,Salary account,2018-05-29,Silver
11333,8,Monthly issuance,Salary account,2018-05-26,Silver
1838,68,Monthly issuance,Salary account,2018-05-26,Silver
3037,44,Monthly issuance,NRI account,2018-05-26,Silver
3372,23,Monthly issuance,NRI account,2018-05-26,Silver
1053,57,Monthly issuance,Salary account,2018-05-25,Silver
535,35,Monthly issuance,NRI account,2018-05-24,Silver
4066,72,Monthly issuance,Savings account,2018-05-24,Silver
2662,71,Monthly issuance,Savings account,2018-05-24,Silver
2749,1,Monthly issuance,Salary account,2018-05-23,Silver
9583,31,weekly issuance,NRI account,2018-05-22,Diamond
3636,21,Monthly issuance,Salary account,2018-05-22,Silver
1826,5,Monthly issuance,NRI account,2018-05-22,Silver
2227,31,weekly issuance,Salary account,2018-05-22,Diamond
4195,67,Monthly issuance,Savings account,2018-05-21,Silver
2496,51,Monthly issuance,Savings account,2018-05-21,Silver
3717,56,Monthly issuance,Savings account,2018-05-20,Silver
1509,51,Monthly issuance,NRI account,2018-05-19,Silver
2170,1,issuance after a transaction,Savings account,2018-05-19,Gold
2001,75,Monthly issuance,NRI account,2018-05-19,Silver
